chr	pos_start	pos_end	shared_num/methy_in_normal/methy_in_tumor/pos_num	tumor_methy_num/tumor_NONE_methy_num	tumor_methy_ratio	normal_methy_num/normal_NONE_methy_num	normal_methy_ratio	chisq.test_p-value	t.test_p-value	PlotColor
chr22	32928181	32928450	0/4/1/5	62/3	0.95	6/7	0.46	1.25e-06	2.45e-03	blue
chr22	33225517	33225558	5/5/5/5	69/0	1.00	54/9	0.86	1.14e-03	4.44e-02	blue
chr22	33225517	33225558	5/5/5/5	69/0	1.00	54/9	0.86	1.14e-03	4.44e-02	blue
chr22	33922934	33923013	1/5/1/5	71/3	0.96	7/4	0.64	2.76e-04	4.93e-04	blue
chr22	35724762	35725230	0/2/3/5	29/2	0.94	20/21	0.49	5.48e-05	1.61e-02	blue
chr22	35801382	35801831	0/5/1/6	75/0	1.00	13/2	0.87	1.38e-03	0.00e+00	blue
chr22	36753360	36753491	4/7/4/7	36/114	0.24	25/23	0.52	2.45e-04	1.13e-02	blue
chr22	36975956	36976043	4/5/4/5	91/4	0.96	38/9	0.81	3.68e-03	2.91e-02	blue
chr22	37388111	37388216	2/4/4/6	48/8	0.86	34/22	0.61	2.82e-03	3.45e-03	blue
chr22	37961970	37962132	1/5/2/6	4/57	0.07	17/5	0.77	6.12e-11	2.86e-03	blue
chr22	38059089	38059203	1/1/5/5	8/4	0.67	99/2	0.98	4.66e-06	4.35e-04	blue
chr22	38874219	38874348	2/2/7/7	21/10	0.68	86/2	0.98	1.86e-06	3.25e-05	blue
chr22	40300115	40300299	2/5/2/5	95/22	0.81	21/16	0.57	2.65e-03	3.60e-04	blue
chr22	40846903	40847452	0/5/3/8	23/63	0.27	45/12	0.79	9.35e-10	6.89e-03	blue
chr22	41557392	41557437	1/5/1/5	95/0	1.00	8/2	0.80	1.08e-05	0.00e+00	blue
chr22	42039285	42039480	0/6/1/7	110/4	0.96	7/5	0.58	1.05e-06	9.69e-04	blue
chr22	42055021	42055095	1/6/1/6	175/5	0.97	9/6	0.60	1.93e-09	1.32e-05	blue
chr22	42218023	42218186	5/5/5/5	163/26	0.86	68/0	1.00	1.26e-03	1.01e-02	blue
chr22	42824170	42824510	2/6/2/6	92/8	0.92	19/10	0.66	2.90e-04	2.04e-02	blue
chr22	45236433	45236541	4/4/5/5	53/18	0.75	93/11	0.89	9.85e-03	2.67e-02	blue
chr22	45236433	45236541	4/4/5/5	53/18	0.75	93/11	0.89	9.85e-03	2.67e-02	blue
chr22	45363225	45363452	3/5/4/6	59/20	0.75	66/1	0.99	4.36e-05	1.52e-02	blue
chr22	46082263	46082481	0/5/1/6	80/2	0.98	11/3	0.79	3.12e-03	2.91e-03	blue
chr22	46082263	46082481	0/5/1/6	80/2	0.98	11/3	0.79	3.12e-03	2.91e-03	blue
chr22	46803928	46804010	3/4/4/5	92/3	0.97	40/9	0.82	1.76e-03	1.31e-04	blue
chr22	46924739	46924812	8/8/8/8	124/35	0.78	117/6	0.95	5.16e-05	2.42e-04	blue
chr22	47303854	47303962	1/5/1/5	69/1	0.99	6/4	0.60	2.43e-06	3.58e-04	blue
chr22	47315272	47315412	2/5/2/5	125/6	0.95	23/9	0.72	3.62e-05	8.49e-03	blue
chr22	47460972	47461038	4/4/5/5	57/12	0.83	93/3	0.97	1.66e-03	1.96e-03	blue
chr22	47524577	47524703	1/1/8/8	9/3	0.75	125/1	0.99	1.79e-06	2.13e-05	blue
chr22	47549250	47549338	5/5/5/5	85/0	1.00	71/9	0.89	1.47e-03	8.67e-03	blue
chr22	47549461	47549599	4/6/4/6	149/10	0.94	51/12	0.81	4.13e-03	3.94e-04	blue
chr22	49115646	49115810	3/6/3/6	146/3	0.98	42/6	0.88	2.48e-03	1.95e-02	blue
chr22	50026381	50026551	0/4/1/5	4/45	0.08	6/4	0.60	6.84e-05	2.79e-02	blue
chr22	50548332	50548620	0/3/5/8	18/13	0.58	54/0	1.00	2.33e-07	1.03e-04	blue
chrX	1327076	1327432	0/4/3/7	3/45	0.06	28/11	0.72	2.17e-10	7.34e-04	blue
chrX	1327076	1327432	0/4/3/7	3/45	0.06	28/11	0.72	2.17e-10	7.34e-04	blue
chrX	16647918	16648140	3/4/4/5	71/5	0.93	46/13	0.78	8.79e-03	3.92e-02	blue
chrX	29202710	29202907	0/2/3/5	19/6	0.76	36/0	1.00	1.96e-03	2.91e-05	blue
chrX	29351179	29351300	1/7/1/7	237/12	0.95	9/5	0.64	4.77e-06	2.86e-05	blue
chrX	46557714	46557821	0/4/1/5	42/2	0.95	0/13	0.00	6.52e-12	1.28e-03	blue
chrX	106242078	106242217	0/1/4/5	10/0	1.00	7/50	0.12	4.11e-09	9.82e-03	blue
chrX	133602366	133602701	0/5/2/7	71/20	0.78	24/0	1.00	1.15e-02	1.27e-02	blue
